"date","name","value","source"
1970-02-27,"Commodities Total Return",0.0302613480055021,"Bloomberg"
1970-03-31,"Commodities Total Return",0.0144955178333015,"Bloomberg"
1970-04-30,"Commodities Total Return",-0.00310208685843205,"Bloomberg"
1970-05-29,"Commodities Total Return",-0.0297029702970296,"Bloomberg"
1970-06-30,"Commodities Total Return",0.0709426627793974,"Bloomberg"
1970-07-31,"Commodities Total Return",-0.0102540834845736,"Bloomberg"
1970-08-31,"Commodities Total Return",0.050976437150454,"Bloomberg"
1970-09-30,"Commodities Total Return",0.012562156503533,"Bloomberg"
1970-10-30,"Commodities Total Return",-0.00353235116739892,"Bloomberg"
1970-11-30,"Commodities Total Return",-0.0137471900397718,"Bloomberg"
1970-12-31,"Commodities Total Return",0.00902954326290883,"Bloomberg"
1971-01-29,"Commodities Total Return",0.0508253692441356,"Bloomberg"
1971-02-26,"Commodities Total Return",-0.00967341876808603,"Bloomberg"
1971-03-31,"Commodities Total Return",0.0104357989647688,"Bloomberg"
1971-04-30,"Commodities Total Return",0.00627943485086346,"Bloomberg"
1971-05-31,"Commodities Total Return",0.0368667378274077,"Bloomberg"
1971-06-30,"Commodities Total Return",-0.0101362052581565,"Bloomberg"
1971-07-30,"Commodities Total Return",0.00672000000000006,"Bloomberg"
1971-08-31,"Commodities Total Return",-0.00452956134774318,"Bloomberg"
1971-09-30,"Commodities Total Return",-7.98275724434028e-05,"Bloomberg"
1971-10-29,"Commodities Total Return",0.0463036883282772,"Bloomberg"
1971-11-30,"Commodities Total Return",0.0262475202197467,"Bloomberg"
1971-12-31,"Commodities Total Return",0.0361338289962827,"Bloomberg"
1972-01-31,"Commodities Total Return",0.0386768082663604,"Bloomberg"
1972-02-29,"Commodities Total Return",-0.00276338514680485,"Bloomberg"
1972-03-31,"Commodities Total Return",0.0132317284378247,"Bloomberg"
1972-04-28,"Commodities Total Return",0.029262956379051,"Bloomberg"
1972-05-31,"Commodities Total Return",0.0233824897037334,"Bloomberg"
1972-06-30,"Commodities Total Return",0.0264831883681682,"Bloomberg"
1972-07-31,"Commodities Total Return",-0.00904262046288085,"Bloomberg"
1972-08-31,"Commodities Total Return",0.0597281602960882,"Bloomberg"
1972-09-29,"Commodities Total Return",0.0756909736857951,"Bloomberg"
1972-10-31,"Commodities Total Return",-0.0101321092700402,"Bloomberg"
